YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,GeoLocation,LocationID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2019,2019,NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,1.0,1,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.5,1.9,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,MEDIAN,OVERALL,OVR
2016,2016,NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,31.8,31.8,,30.3,33.3,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2014,2014,NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,29.8,29.8,,28.4,31.2,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2014,2014,NC,North Carolina,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,%,Age-adjusted Prevalence,20.1,20.1,,18.1,22.2,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2016,2016,NC,North Carolina,BRFSS,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,%,Age-adjusted Prevalence,63.4,63.4,,61.9,64.9,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2017,2017,NC,North Carolina,BRFSS,Overarching Conditions,Prevalence of sufficient sleep among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2015,2015,NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,Number,Median,1.4,1.4,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.9,2,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,MEDIAN,OVERALL,OVR
2018,2018,NC,North Carolina,BRFSS,Oral Health,No tooth loss among adults aged 18-64 years,%,Age-adjusted Prevalence,63.4,63.4,,61.4,65.3,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2018,2018,MT,Montana,BRFSS,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,%,Age-adjusted Prevalence,66.0,66,,64.1,67.9,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2014,2014,NC,North Carolina,BRFSS,Overarching Conditions,Prevalence of sufficient sleep among adults aged >= 18 years,%,Age-adjusted Prevalence,65.5,65.5,,64.1,66.9,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2018,2018,NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,32.8,32.8,,31,34.7,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2014,2014,MT,Montana,BRFSS,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,%,Age-adjusted Prevalence,61.8,61.8,,60,63.6,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2019,2019,MT,Montana,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,17.5,17.5,,16.3,18.8,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2014,2014,MT,Montana,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,%,Age-adjusted Prevalence,17.4,17.4,,15.3,19.7,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2020,2020,MT,Montana,BRFSS,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,%,Age-adjusted Prevalence,63.9,63.9,,62.4,65.5,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2015,2015,MT,Montana,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,20.0,20,,18.3,21.8,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2011,2011,NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,1.0,1,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.5,1.9,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,MEDIAN,OVERALL,OVR
2021,2021,NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,Number,Median,1.7,1.7,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),1.2,2.3,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,MEDIAN,OVERALL,OVR
2011,2011,MT,Montana,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,22.4,22.4,,21.1,23.8,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2019,2019,NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,34.0,34,,32.2,35.9,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2016,2016,NC,North Carolina,BRFSS,Oral Health,No tooth loss among adults aged 18-64 years,%,Age-adjusted Prevalence,60.6,60.6,,58.9,62.2,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2015,2015,MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,Number,Median,1.4,1.4,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),1,2.1,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,MEDIAN,OVERALL,OVR
2012,2012,MT,Montana,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,%,Age-adjusted Prevalence,18.4,18.4,,16.6,20.4,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2017,2017,MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,1.0,1,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.6,1.9,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,MEDIAN,OVERALL,OVR
2018,2018,MT,Montana,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,19.0,19,,17.5,20.7,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2016,2016,MT,Montana,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,%,Age-adjusted Prevalence,13.9,13.9,,11.9,16.1,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2013,2013,NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,1.0,1,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.5,1.7,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,MEDIAN,OVERALL,OVR
2012,2012,NC,North Carolina,BRFSS,Oral Health,No tooth loss among adults aged 18-64 years,%,Age-adjusted Prevalence,59.4,59.4,,58.2,60.7,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2016,2016,MT,Montana,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,19.3,19.3,,17.8,21.1,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2020,2020,MT,Montana,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,%,Age-adjusted Prevalence,13.6,13.6,,11.8,15.7,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2020,2020,MT,Montana,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,17.5,17.5,,16.2,18.9,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2021,2021,NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,1.0,1,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.5,1.5,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,MEDIAN,OVERALL,OVR
2011,2011,MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,1.1,1.1,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.6,2,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,MEDIAN,OVERALL,OVR
2019,2019,MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,1.0,1,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.5,1.9,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,MEDIAN,OVERALL,OVR
2012,2012,MT,Montana,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,20.4,20.4,,19.2,21.7,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2012,2012,MT,Montana,BRFSS,Oral Health,No tooth loss among adults aged 18-64 years,%,Age-adjusted Prevalence,66.0,66,,64.5,67.5,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2017,2017,MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,Number,Median,1.8,1.8,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),1.3,2.3,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,MEDIAN,OVERALL,OVR
2016,2016,MT,Montana,BRFSS,Oral Health,No tooth loss among adults aged 18-64 years,%,Age-adjusted Prevalence,63.8,63.8,,61.7,65.9,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2017,2017,NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,32.1,32.1,,30.2,34,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2017,2017,MT,Montana,BRFSS,Overarching Conditions,Prevalence of sufficient sleep among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2013,2013,MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,1.0,1,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.6,2,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,MEDIAN,OVERALL,OVR
2011,2011,MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,Number,Median,1.4,1.4,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.9,2.1,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,MEDIAN,OVERALL,OVR
2014,2014,NC,North Carolina,BRFSS,Oral Health,No tooth loss among adults aged 18-64 years,%,Age-adjusted Prevalence,58.5,58.5,,57,60.1,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2012,2012,MT,Montana,BRFSS,Overarching Conditions,Prevalence of sufficient sleep among adults aged >= 18 years,%,Age-adjusted Prevalence,,,No data available,,,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2014,2014,MT,Montana,BRFSS,Overarching Conditions,Prevalence of sufficient sleep among adults aged >= 18 years,%,Age-adjusted Prevalence,67.3,67.3,,65.5,69,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2016,2016,NC,North Carolina,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,%,Age-adjusted Prevalence,19.1,19.1,,16.8,21.6,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2015,2015,NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,1.0,1,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.5,1.9,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,MEDIAN,OVERALL,OVR
2019,2019,MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,Number,Median,1.7,1.7,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),1.2,2.3,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,MEDIAN,OVERALL,OVR
2020,2020,MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,28.9,28.9,,27.3,30.4,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2012,2012,NC,North Carolina,BRFSS,Oral Health,All teeth lost among adults aged >= 65 years,%,Age-adjusted Prevalence,21.6,21.6,,19.8,23.5,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2013,2013,NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,Number,Median,1.3,1.3,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.8,2,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,MEDIAN,OVERALL,OVR
2013,2013,MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,Number,Median,1.4,1.4,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.9,2.1,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,MEDIAN,OVERALL,OVR
2019,2019,NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,Number,Median,1.7,1.7,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),1.2,2.4,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,MEDIAN,OVERALL,OVR
2015,2015,MT,Montana,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,1.0,1,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.6,1.9,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,MEDIAN,OVERALL,OVR
2018,2018,NC,North Carolina,BRFSS,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,%,Age-adjusted Prevalence,65.5,65.5,,63.7,67.3,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2016,2016,NC,North Carolina,BRFSS,Overarching Conditions,Prevalence of sufficient sleep among adults aged >= 18 years,%,Age-adjusted Prevalence,64.0,64,,62.4,65.5,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2018,2018,NC,North Carolina,BRFSS,Overarching Conditions,Prevalence of sufficient sleep among adults aged >= 18 years,%,Age-adjusted Prevalence,61.9,61.9,,60.1,63.8,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2011,2011,NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,Number,Median,1.3,1.3,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.8,2,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,MEDIAN,OVERALL,OVR
2013,2013,NC,North Carolina,BRFSS,Overarching Conditions,Prevalence of sufficient sleep among adults aged >= 18 years,%,Age-adjusted Prevalence,62.4,62.4,,60.9,63.8,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2021,2021,NC,North Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,%,Age-adjusted Prevalence,36.4,36.4,,34.6,38.3,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2020,2020,MT,Montana,BRFSS,Overarching Conditions,Prevalence of sufficient sleep among adults aged >= 18 years,%,Age-adjusted Prevalence,68.4,68.4,,66.8,69.9,Overall,Overall,POINT (-109.42442064499971 47.06652897200047),30,AGEADJPREV,OVERALL,OVR
2020,2020,NC,North Carolina,BRFSS,Oral Health,Visits to dentist or dental clinic among adults aged >= 18 years,%,Age-adjusted Prevalence,65.7,65.7,,64,67.2,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2017,2017,ND,North Dakota,BRFSS,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,Number,Median,1.0,1,Median frequency (50th percentile) reported with quartiles (25th & 75th percentiles),0.6,2,Overall,Overall,POINT (-100.11842104899966 47.47531977900047),38,MEDIAN,OVERALL,OVR
2020,2020,NC,North Carolina,BRFSS,Oral Health,No tooth loss among adults aged 18-64 years,%,Age-adjusted Prevalence,64.1,64.1,,62.3,65.8,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2017,2017,NC,North Carolina,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,17.5,17.5,,16,19.1,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2019,2019,ND,North Dakota,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,17.5,17.5,,15.9,19.1,Overall,Overall,POINT (-100.11842104899966 47.47531977900047),38,AGEADJPREV,OVERALL,OVR
2019,2019,NC,North Carolina,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,19.2,19.2,,17.7,20.8,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2012,2012,ND,North Dakota,BRFSS,Oral Health,No tooth loss among adults aged 18-64 years,%,Age-adjusted Prevalence,65.8,65.8,,63.7,67.7,Overall,Overall,POINT (-100.11842104899966 47.47531977900047),38,AGEADJPREV,OVERALL,OVR
2018,2018,ND,North Dakota,BRFSS,Oral Health,No tooth loss among adults aged 18-64 years,%,Age-adjusted Prevalence,70.5,70.5,,68.6,72.3,Overall,Overall,POINT (-100.11842104899966 47.47531977900047),38,AGEADJPREV,OVERALL,OVR
2013,2013,NC,North Carolina,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,20.4,20.4,,19.2,21.7,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
2015,2015,NC,North Carolina,BRFSS,Tobacco,Current smoking among adults aged >= 18 years,%,Age-adjusted Prevalence,19.4,19.4,,18.2,20.8,Overall,Overall,POINT (-79.15925046299964 35.466220975000454),37,AGEADJPREV,OVERALL,OVR
